serialNumber,iaq,timestamp,eVOC,bearing,pressure,humidity,altitude,batteryPercent,eCO2,deviceId,luminance,iaqAccuracy,temperature,userId
m3wjc22wyh88,27.806,1599832215249,0.528497,109,96869,46.51689,377.7787,97,514.6672,fFrU8brLxN5Wea7PQwJg,1545,3,25.39985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,25,1599817818519,0.5,111,96934,53.04295,372.1676,97,500,fFrU8brLxN5Wea7PQwJg,1117,2,24.74985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,64.69387,1599887114982,1.166188,107,97136,62.20304,354.7506,97,810.2432,fFrU8brLxN5Wea7PQwJg,68,3,20.51985,ztx11HwFoJPuDJd1p7lLilvvkjg2
,25,1598339414198,0.5,179,96757,47.6775,387.4534,97,500,SAGvj9Ar25aG4i3Xxta1,703,0,21.305,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,197.4487,1598541618377,2.56315,106,96717,27.65272,390.9115,97,1331.197,fFrU8brLxN5Wea7PQwJg,3714,3,29.95985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,140.9139,1599197713380,4.652415,104,97823,53.40746,295.7323,97,1725.569,fFrU8brLxN5Wea7PQwJg,484,3,23.15985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,160.4665,1602590430588,4.838974,109,96013,53.35298,451.9554,101,1751.578,fFrU8brLxN5Wea7PQwJg,1299,3,22.07985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,25,1598737819445,0.5,99,95970,54.69247,455.6953,97,500,fFrU8brLxN5Wea7PQwJg,0,1,23.08485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,45.91026,1601453123166,0.801107,113,96975,51.78345,368.6299,100,624.7349,fFrU8brLxN5Wea7PQwJg,489,3,23.56485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,59.77308,1598625913622,0.650826,-34,95898,48.1459,461.9613,97,569.761,UefkqbOojs07AR21i0ix,409,1,26.51485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,38.28739,1599672913782,0.603946,111,97316,43.01436,339.2549,97,549.9791,fFrU8brLxN5Wea7PQwJg,290,3,27.31985,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,48.47957,1600044313732,0.583854,-113,97796,48.58592,298.0451,97,541.0264,UefkqbOojs07AR21i0ix,0,1,25.90985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,92.11279,1599953715806,1.141391,108,97620,56.58149,313.1361,97,796.0247,fFrU8brLxN5Wea7PQwJg,0,3,22.91485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,192.1108,1598669716959,65.43778,105,95965,56.04298,456.1303,97,3474.469,fFrU8brLxN5Wea7PQwJg,0,3,24.08985,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,153.4039,1601867412242,3.569434,-17,95784,53.90998,471.89,61,1550.276,UefkqbOojs07AR21i0ix,0,3,20.86985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,49.385,1602599421015,0.802972,102,96223,41.79237,433.7087,99,625.3501,fFrU8brLxN5Wea7PQwJg,2309,3,22.74985,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,52.79287,1600795515516,0.600723,-97,96227,54.82549,433.3611,88,548.563,UefkqbOojs07AR21i0ix,0,1,24.11485,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,25,1600788088577,0.5,173,96292,40.116,427.7202,92,500,I1t2t86ZQoGIAv1i30r9,832,0,30.19,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,75.79145,1600804806714,0.702608,103,96284,42.76937,428.414,-250,590.0188,fFrU8brLxN5Wea7PQwJg,71,1,28.49485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,130.6033,1598987116521,44.09743,106,96848,48.2149,379.592,97,3213.363,fFrU8brLxN5Wea7PQwJg,31,3,24.36985,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,25,1602003311138,0.5,-8,96019,50.67545,451.4334,52,500,UefkqbOojs07AR21i0ix,8,2,21.44985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,191.457,1600153516253,2.40292,109,97553,67.36507,318.8869,97,1288.494,fFrU8brLxN5Wea7PQwJg,611,3,22.52485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,25,1601004009535,0.5,129,95533,49.96196,493.7842,91,500,fFrU8brLxN5Wea7PQwJg,0,2,19.42485,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,196.8744,1601569821189,75.52254,-157,95850,21.24767,466.1407,99,3569.287,I1t2t86ZQoGIAv1i30r9,93,3,38.72985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,137.2838,1601806523032,3.478142,-169,95388,41.31737,506.4536,89,1533.137,I1t2t86ZQoGIAv1i30r9,328,3,20.54985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,25,1600775713733,0.5,122,96498,41.00735,409.8625,58,500,I1t2t86ZQoGIAv1i30r9,877,1,28.79985,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,25,1599695125205,0.5,-139,97363,47.1535,335.2121,97,500,So15xXTTj0GAoVeomUCA,0,0,24.46,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,35.17698,1601665810869,0.561681,1,93969,55.13549,631.2687,80,530.7814,UefkqbOojs07AR21i0ix,9,3,21.44485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,46.45727,1601563218880,0.707556,-17,95806,49.15142,469.9731,88,591.8759,UefkqbOojs07AR21i0ix,86,3,24.03985,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,204.7211,1599842414720,42.17535,-138,96824,43.57287,381.6649,97,3183.882,So15xXTTj0GAoVeomUCA,548,3,26.85985,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,199.4516,1599657319400,1.582192,7,97414,50.99044,330.8273,97,1012.057,UefkqbOojs07AR21i0ix,760,1,25.07985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,111.4129,1601631923413,2.313896,-160,94402,50.91195,593.0209,88,1263.519,I1t2t86ZQoGIAv1i30r9,394,3,22.88485,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,25,1599697527378,0.5,-138,97363,47.994,335.2121,97,500,So15xXTTj0GAoVeomUCA,0,0,24.25,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,65.93208,1601926522033,1.004836,-167,96382,45.57991,419.914,96,711.73,I1t2t86ZQoGIAv1i30r9,8,3,23.73985,ztx11HwFoJPuDJd1p7lLilvvkjg2
,25,1598273408375,0.5,-135,96974,34.7325,368.7163,0,500,SAGvj9Ar25aG4i3Xxta1,1101,0,24.905,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,28.2962,1599222018193,0.534285,104,97629,53.76495,312.3646,97,517.5496,fFrU8brLxN5Wea7PQwJg,999,3,24.73985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,41.39307,1599225616552,0.686372,103,97575,50.41093,316.9981,97,583.8324,fFrU8brLxN5Wea7PQwJg,1261,3,25.12485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,42.34328,1598637316931,0.689742,107,95823,51.80044,468.4926,97,585.1285,fFrU8brLxN5Wea7PQwJg,80,3,25.86985,ztx11HwFoJPuDJd1p7lLilvvkjg2
mw2abb4re9uh,250,1598592313629,9.848806,156,96135,47.97891,441.3512,97,2221.694,SAGvj9Ar25aG4i3Xxta1,289,2,24.94485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,40.92455,1599734718112,0.863077,-28,97149,46.55091,353.6304,97,644.451,UefkqbOojs07AR21i0ix,800,3,23.96985,ztx11HwFoJPuDJd1p7lLilvvkjg2
dFp6ndvpmcg,25,1599678336106,0.5,69,97241,55.3245,345.7084,97,500,gbeSfksDVEIUEEz60y87,86,0,24.945,U6rvFKB7l8gOFQca1lMf8zP0i8X2
VFC7uk23p7z,62.62535,1600297815597,0.737858,-137,97237,47.85541,346.0526,97,602.972,So15xXTTj0GAoVeomUCA,0,3,24.75985,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,66.42018,1600114511637,0.774717,-139,97531,51.17093,320.776,97,615.8712,So15xXTTj0GAoVeomUCA,0,3,26.69985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,50.93002,1601738121179,0.799621,-162,94721,26.3027,564.9338,99,624.2435,I1t2t86ZQoGIAv1i30r9,676,3,33.06485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,197.9482,1598597718491,1.566562,-38,96096,49.84743,444.7392,97,1005.49,UefkqbOojs07AR21i0ix,678,1,25.14985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,239.1486,1602314421240,36.03576,-172,97399,63.33955,332.1169,50,3079.807,I1t2t86ZQoGIAv1i30r9,58,3,22.63985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,221.1341,1598634615306,21.33923,107,95843,52.03143,466.7503,97,2733.188,fFrU8brLxN5Wea7PQwJg,76,2,26.12485,ztx11HwFoJPuDJd1p7lLilvvkjg2
dFp6ndvpmcg,242.8136,1600035608713,7.131035,64,97722,59.2965,304.3881,97,2008.089,gbeSfksDVEIUEEz60y87,11,3,25.41985,U6rvFKB7l8gOFQca1lMf8zP0i8X2
m3wjc22wyh88,33.82913,1601485523380,0.63356,112,96509,47.67091,408.909,102,562.646,fFrU8brLxN5Wea7PQwJg,72,3,23.36985,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7zk,220.4332,1601043311768,62.71379,161,95488,46.94091,497.7144,95,3446.342,So15xXTTj0GAoVeomUCA,1603,3,21.77985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,197.2201,1599470416928,10.34942,106,97392,46.01239,332.7191,97,2254.493,fFrU8brLxN5Wea7PQwJg,2078,3,25.32485,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,36.59729,1602160519622,0.607941,-176,97425,44.12638,329.882,67,551.724,I1t2t86ZQoGIAv1i30r9,180,3,23.38985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,25,1601398231229,0.5,113,97183,38.01034,350.7018,45,500,fFrU8brLxN5Wea7PQwJg,18,0,26.99985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,176.5479,1600745417105,4.388059,130,96662,58.2345,395.6671,97,1686.87,fFrU8brLxN5Wea7PQwJg,0,3,23.97985,ztx11HwFoJPuDJd1p7lLilvvkjg2
dFp6ndvpmcg,25,1599740418572,0.5,73,96992,45.3485,367.1638,97,500,gbeSfksDVEIUEEz60y87,358,0,24.94,U6rvFKB7l8gOFQca1lMf8zP0i8X2
VFC7uk23p7zk,198.953,1601037910959,48.66156,162,95533,46.25141,493.7842,97,3278.516,So15xXTTj0GAoVeomUCA,1331,3,21.54985,ztx11HwFoJPuDJd1p7lLilvvkjg2
dFp6ndvpmcg,51.57935,1600045512726,0.792776,63,97702,58.347,306.1026,97,621.9686,gbeSfksDVEIUEEz60y87,0,3,23.43985,U6rvFKB7l8gOFQca1lMf8zP0i8X2
dFp6ndvpmcg,25,1599693622617,0.5,69,97263,55.6775,343.8147,97,500,gbeSfksDVEIUEEz60y87,0,0,23.44,U6rvFKB7l8gOFQca1lMf8zP0i8X2
wthsftyK5vgu,183.197,1601750418640,1.421165,-40,94814,52.56197,556.7603,69,941.0522,UefkqbOojs07AR21i0ix,51,1,22.25985,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,36.40662,1601903413312,0.594397,-7,96074,47.31642,446.6519,59,545.762,UefkqbOojs07AR21i0ix,752,3,21.83485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,26.47788,1598923217065,0.533809,104,96983,56.8475,367.9395,97,517.3135,fFrU8brLxN5Wea7PQwJg,0,2,19.56985,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,95.35005,1602013213037,1.176946,-9,96162,54.60599,439.0056,51,816.3174,UefkqbOojs07AR21i0ix,60,3,21.64985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,29.77303,1599659413602,0.532585,105,97390,45.28638,332.8904,97,516.7061,fFrU8brLxN5Wea7PQwJg,1649,2,25.67985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,246.0624,1601657119919,10.0205,-158,93945,52.68497,633.3924,86,2233.126,I1t2t86ZQoGIAv1i30r9,20,3,22.20485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,34.40846,1599449716664,0.582056,104,97200,55.76049,349.2378,97,540.21,fFrU8brLxN5Wea7PQwJg,0,3,19.22485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,106.0794,1601933116536,1.195503,-9,96361,54.57098,421.7353,57,826.6668,UefkqbOojs07AR21i0ix,0,3,21.23985,ztx11HwFoJPuDJd1p7lLilvvkjg2
,25,1598369590513,0.5,162,96455,21.399,413.5871,97,500,SAGvj9Ar25aG4i3Xxta1,4237,0,35.43,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,190.3464,1601065214646,11.99567,-62,95663,45.53041,482.4388,110,2352.145,UefkqbOojs07AR21i0ix,0,3,22.74985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,241.2065,1598676008767,846.1876,106,95953,56.30348,457.1744,97,5167.753,fFrU8brLxN5Wea7PQwJg,0,3,24.14985,ztx11HwFoJPuDJd1p7lLilvvkjg2
,25,1598436013346,0.5,-43,96859,36.34259,378.6418,97,500,UefkqbOojs07AR21i0ix,907,0,27.07061,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,30.79547,1598754015665,0.545606,98,95863,63.57506,465.0084,97,523.0977,fFrU8brLxN5Wea7PQwJg,0,3,19.67985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,250,1598596815217,41.78863,103,96121,47.51891,442.567,97,3177.788,fFrU8brLxN5Wea7PQwJg,559,2,25.77485,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,210.7927,1601828121877,135.4326,-166,95397,34.14476,505.6669,100,3955.65,I1t2t86ZQoGIAv1i30r9,59,3,28.15985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,121.7776,1601452224800,4.533027,112,96979,52.64847,368.2849,100,1708.371,fFrU8brLxN5Wea7PQwJg,323,3,23.07485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,181.937,1598859318239,25.99423,103,97020,55.18447,364.7485,97,2863.726,fFrU8brLxN5Wea7PQwJg,1532,3,21.82485,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,31.46016,1600315816641,0.548806,-134,97237,52.10345,346.0526,97,524.6452,So15xXTTj0GAoVeomUCA,0,3,23.30985,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7zk,25,1600947617363,0.5,-175,96079,38.86832,446.2173,97,500,So15xXTTj0GAoVeomUCA,2213,2,28.59985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,26.68222,1599663015696,0.511513,107,97359,40.94033,335.5559,97,506.024,fFrU8brLxN5Wea7PQwJg,13132,3,28.23985,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,27.60329,1601478610559,0.528938,-34,96541,42.90237,406.1388,96,514.8877,UefkqbOojs07AR21i0ix,1944,2,24.90985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,40.50441,1599453308402,0.636875,104,97220,55.50299,347.5161,97,564.0272,fFrU8brLxN5Wea7PQwJg,1,3,18.78485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,44.68463,1601068810640,0.739294,-60,95696,40.14686,479.5609,110,603.4866,UefkqbOojs07AR21i0ix,0,2,22.16985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,126.8891,1601633714258,2.93314,-158,94347,50.02394,597.8719,88,1420.396,I1t2t86ZQoGIAv1i30r9,521,3,23.07985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,234.7097,1600836615296,4.794395,110,96295,55.22149,427.4593,-234,1745.455,fFrU8brLxN5Wea7PQwJg,0,3,23.55985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,30.50581,1598937619620,0.628761,105,96918,59.01352,373.5483,97,560.6342,fFrU8brLxN5Wea7PQwJg,110,3,19.14985,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,30.87614,1600303214372,0.543226,-136,97259,49.18143,344.1588,97,521.9408,So15xXTTj0GAoVeomUCA,0,3,24.40985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,25,1602322515872,0.5,-171,97506,58.88851,322.9227,50,500,I1t2t86ZQoGIAv1i30r9,116,2,23.28985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,144.0991,1600158916429,2.140607,108,97565,68.05209,317.8567,97,1212.024,fFrU8brLxN5Wea7PQwJg,643,3,23.88985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,35.55029,1602097524072,0.584888,-175,97448,49.76543,327.9056,74,541.4945,I1t2t86ZQoGIAv1i30r9,64,3,23.02485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,66.49023,1600406417996,1.013171,107,97308,57.57349,339.9427,97,717.1949,fFrU8brLxN5Wea7PQwJg,41,3,22.64485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,25,1600802115177,0.5,105,96286,44.42988,428.2406,-250,500,fFrU8brLxN5Wea7PQwJg,69,0,28.58985,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,25,1599712522516,0.5,-138,97294,48.2115,341.1472,97,500,So15xXTTj0GAoVeomUCA,1,0,23.53,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,35.82728,1601006714316,0.583427,129,95586,46.46093,489.1576,90,540.8329,fFrU8brLxN5Wea7PQwJg,0,3,18.69985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,42.29351,1602158720670,0.673321,-176,97446,43.94338,328.0774,67,578.7524,I1t2t86ZQoGIAv1i30r9,194,3,23.29985,ztx11HwFoJPuDJd1p7lLilvvkjg2
mw2abb4re9uh,183.3122,1598567121161,1.422247,156,96404,44.31738,418.0072,97,941.5552,SAGvj9Ar25aG4i3Xxta1,0,1,25.12485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,40.6811,1601039412772,0.554549,-26,95506,40.21636,496.1424,64,527.3999,UefkqbOojs07AR21i0ix,472,1,27.38985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,238.8896,1600495217797,605.9654,109,97130,64.90306,355.2673,97,4946.855,fFrU8brLxN5Wea7PQwJg,174,3,23.79985,ztx11HwFoJPuDJd1p7lLilvvkjg2
dFp6ndvpmcg,25,1599742816837,0.5,73,96955,45.803,370.3556,97,500,gbeSfksDVEIUEEz60y87,258,0,24.575,U6rvFKB7l8gOFQca1lMf8zP0i8X2
fKuASomCxPUz,129.6055,1600812011575,2.132205,-175,96329,49.58144,424.5102,93,1209.422,I1t2t86ZQoGIAv1i30r9,52,3,25.50485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,240.8937,1598774715310,404.7535,99,95921,59.91002,459.9589,97,4679.898,fFrU8brLxN5Wea7PQwJg,408,3,21.86485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,125.9736,1599554117477,5.162625,105,97986,49.26542,281.7789,97,1794.407,fFrU8brLxN5Wea7PQwJg,936,3,23.12985,ztx11HwFoJPuDJd1p7lLilvvkjg2
dFp6ndvpmcg,25,1599705024817,0.5,69,97237,55.531,346.0526,97,500,gbeSfksDVEIUEEz60y87,0,0,22.935,U6rvFKB7l8gOFQca1lMf8zP0i8X2
fKuASomCxPUz,44.0747,1602237920471,1.069914,-173,97425,45.9899,329.882,56,753.2438,I1t2t86ZQoGIAv1i30r9,222,3,25.67485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,102.9202,1600345218186,1.200302,108,97230,48.94241,346.6551,97,829.317,fFrU8brLxN5Wea7PQwJg,1472,3,25.48985,ztx11HwFoJPuDJd1p7lLilvvkjg2
,25,1598405404760,0.5,147,96510,40.86,408.8232,97,500,SAGvj9Ar25aG4i3Xxta1,0,0,25.445,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,211.872,1598978115003,1000,108,96787,30.03573,384.8611,97,6069.556,fFrU8brLxN5Wea7PQwJg,3794,3,32.11985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,25,1600782318834,0.5,114,96399,45.76788,418.4407,97,500,fFrU8brLxN5Wea7PQwJg,1736,1,27.03485,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,27.81899,1602147921028,0.521519,-175,97637,52.71496,311.678,69,511.1503,I1t2t86ZQoGIAv1i30r9,202,2,23.31985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,28.40071,1602157821734,0.52927,-176,97468,44.42939,326.187,68,515.0541,I1t2t86ZQoGIAv1i30r9,203,3,23.15485,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,34.6131,1602251421147,0.700935,-174,97262,47.88441,343.901,55,589.3882,I1t2t86ZQoGIAv1i30r9,1171,3,24.01485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,125.3498,1600142719078,1.461178,108,97508,65.60557,322.751,97,959.4201,fFrU8brLxN5Wea7PQwJg,0,3,21.76985,ztx11HwFoJPuDJd1p7lLilvvkjg2
dFp6ndvpmcg,25,1599684618616,0.5,69,97274,57.112,342.8683,97,500,gbeSfksDVEIUEEz60y87,86,0,24.945,U6rvFKB7l8gOFQca1lMf8zP0i8X2
m3wjc22wyh88,87.61914,1598635513622,1.636998,107,95841,52.71594,466.925,97,1034.584,fFrU8brLxN5Wea7PQwJg,33,3,26.09485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,77.249,1602615622266,1.159879,102,96292,46.77392,427.7202,99,806.6547,fFrU8brLxN5Wea7PQwJg,38,3,20.92985,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,45.42675,1600405510648,0.814858,-136,97281,51.83195,342.2654,97,629.2383,So15xXTTj0GAoVeomUCA,11,3,24.25985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,37.40239,1601842815977,0.683928,-166,95552,25.21068,492.1252,100,582.8884,I1t2t86ZQoGIAv1i30r9,9,3,31.49485,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,25,1602231615545,0.5,-173,97454,46.82742,327.3904,57,500,I1t2t86ZQoGIAv1i30r9,139,2,26.53485,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,25,1599699623963,0.5,-139,97371,48.2745,334.524,97,500,So15xXTTj0GAoVeomUCA,0,0,24.185,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,55.22313,1598649319855,0.902741,-31,95937,51.45594,458.5671,97,656.3403,UefkqbOojs07AR21i0ix,64,3,23.83485,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,172.6995,1601820920362,6.919756,-166,95374,23.19767,507.6776,100,1988.193,I1t2t86ZQoGIAv1i30r9,317,3,34.18485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,25,1601368613032,0.5,-27,97174,39.12628,351.4768,38,500,UefkqbOojs07AR21i0ix,846,0,26.01053,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,25,1601373321611,0.5,-22,97184,36.78383,350.6154,65,500,UefkqbOojs07AR21i0ix,566,0,26.92485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,52.61823,1599070817377,0.9403,105,97103,37.99782,357.5934,97,667.8174,fFrU8brLxN5Wea7PQwJg,52,3,25.04485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,136.7895,1598602217121,5.094017,105,96006,41.10084,452.5642,97,1785.557,fFrU8brLxN5Wea7PQwJg,768,3,27.52485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,25,1600135214574,0.5,-112,97481,55.28148,325.0704,97,500,UefkqbOojs07AR21i0ix,0,1,25.29985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,78.63276,1602102920820,1.09399,-175,97506,50.85245,322.9227,73,767.9651,I1t2t86ZQoGIAv1i30r9,63,3,23.16485,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,69.91787,1599635124133,0.967905,103,97686,53.62347,307.4746,97,686.9591,fFrU8brLxN5Wea7PQwJg,934,3,21.47485,ztx11HwFoJPuDJd1p7lLilvvkjg2
mw2abb4re9uh,250,1598593221064,11.06912,157,96123,48.06641,442.3933,97,2298.966,SAGvj9Ar25aG4i3Xxta1,459,2,25.04485,ztx11HwFoJPuDJd1p7lLilvvkjg2
VFC7uk23p7z,29.57865,1600291514862,0.524739,-136,97190,46.20689,350.099,97,512.7791,So15xXTTj0GAoVeomUCA,0,3,25.40985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,25,1602938719516,0.5,149,96962,40.24886,369.7516,58,500,I1t2t86ZQoGIAv1i30r9,1137,1,25.62985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,173.452,1600994115286,3.027474,129,95584,55.659,489.3315,93,1441.336,fFrU8brLxN5Wea7PQwJg,0,2,20.83985,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,87.2888,1599997812788,0.929461,108,97784,54.36245,299.0734,97,664.0589,fFrU8brLxN5Wea7PQwJg,1194,3,24.59985,ztx11HwFoJPuDJd1p7lLilvvkjg2
mw2abb4re9uh,25,1599598011146,0.5,-152,97804,39.6405,297.36,97,500,SAGvj9Ar25aG4i3Xxta1,77,0,27.055,ztx11HwFoJPuDJd1p7lLilvvkjg2
m3wjc22wyh88,28.88166,1600981508553,0.515621,129,95765,52.87747,473.5457,97,508.1403,fFrU8brLxN5Wea7PQwJg,50,1,22.05485,ztx11HwFoJPuDJd1p7lLilvvkjg2
wthsftyK5vgu,96.77831,1600118117167,0.803183,-110,97520,54.24647,321.7204,97,625.4197,UefkqbOojs07AR21i0ix,0,1,26.17985,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,43.14218,1602161422654,0.676696,-175,97409,44.06789,331.2571,67,580.0756,I1t2t86ZQoGIAv1i30r9,167,3,23.39485,ztx11HwFoJPuDJd1p7lLilvvkjg2
fKuASomCxPUz,25,1601884220421,0.5,-166,95984,49.36143,454.4774,92,500,I1t2t86ZQoGIAv1i30r9,135,2,21.71485,ztx11HwFoJPuDJd1p7lLilvvkjg2
