iter	Passed	Remaining
3260	6705	13858
3261	6707	13854
3262	6708	13849
3263	6709	13845
3264	6710	13841
3265	6711	13837
3266	6712	13834
3267	6713	13830
3268	6715	13826
3269	6716	13822
3270	6717	13818
3271	6718	13814
3272	6719	13811
3273	6720	13807
3274	6722	13803
3275	6723	13799
3276	6724	13795
3277	6725	13791
3278	6726	13787
3279	6727	13783
3280	6728	13779
3281	6729	13775
3282	6730	13771
3283	6732	13767
3284	6733	13764
3285	6734	13760
3286	6735	13756
3287	6736	13752
3288	6737	13748
3289	6738	13744
3290	6740	13740
3291	6741	13736
3292	6742	13732
3293	6743	13728
3294	6745	13726
3295	6747	13724
3296	6749	13722
3297	6751	13719
3298	6753	13718
3299	6755	13716
3300	6757	13714
3301	6760	13713
3302	6762	13711
3303	6764	13708
3304	6766	13706
3305	6768	13704
3306	6770	13702
3307	6771	13699
3308	6777	13704
3309	6779	13701
3310	6782	13701
3311	6783	13698
3312	6785	13695
3313	6786	13691
3314	6787	13687
3315	6788	13683
3316	6789	13680
3317	6790	13675
3318	6791	13671
3319	6793	13668
3320	6794	13664
3321	6795	13660
3322	6796	13656
3323	6797	13652
3324	6798	13648
3325	6799	13644
3326	6801	13641
3327	6802	13636
3328	6803	13633
3329	6804	13629
3330	6805	13624
3331	6806	13620
3332	6807	13616
3333	6808	13613
3334	6809	13609
3335	6810	13605
3336	6812	13601
3337	6813	13598
3338	6814	13594
3339	6815	13590
3340	6816	13586
3341	6818	13583
3342	6819	13579
3343	6820	13575
3344	6821	13571
3345	6822	13568
3346	6824	13564
3347	6825	13560
3348	6826	13556
3349	6827	13552
3350	6828	13549
3351	6829	13545
3352	6831	13541
3353	6832	13538
3354	6833	13533
3355	6834	13530
3356	6836	13527
3357	6837	13523
3358	6838	13519
3359	6839	13516
3360	6840	13511
3361	6841	13508
3362	6842	13504
3363	6844	13501
3364	6845	13497
3365	6846	13493
3366	6847	13489
3367	6848	13485
3368	6849	13482
3369	6851	13478
3370	6852	13474
3371	6853	13470
3372	6854	13466
3373	6855	13462
3374	6856	13459
3375	6857	13455
3376	6858	13451
3377	6859	13447
3378	6861	13444
3379	6863	13442
3380	6866	13443
3381	6869	13442
3382	6871	13440
3383	6874	13439
3384	6875	13437
3385	6877	13434
3386	6879	13432
3387	6882	13431
3388	6884	13429
3389	6886	13426
3390	6888	13424
3391	6890	13422
3392	6891	13420
3393	6893	13416
3394	6894	13412
3395	6895	13408
3396	6896	13404
3397	6897	13400
3398	6898	13396
3399	6899	13392
3400	6900	13388
3401	6901	13384
3402	6902	13380
3403	6903	13376
3404	6904	13372
3405	6905	13369
3406	6906	13365
3407	6907	13361
3408	6908	13357
3409	6909	13353
3410	6910	13349
3411	6911	13345
3412	6912	13341
3413	6913	13337
3414	6915	13334
3415	6916	13331
3416	6919	13330
3417	6921	13328
3418	6923	13325
3419	6925	13323
3420	6926	13321
3421	6928	13318
3422	6930	13316
3423	6932	13313
3424	6934	13311
3425	6936	13309
3426	6938	13307
3427	6939	13304
3428	6941	13302
3429	6944	13300
3430	6946	13299
3431	6957	13314
3432	6961	13316
3433	6967	13321
3434	6971	13324
3435	6974	13324
3436	6976	13322
3437	6978	13320
3438	6980	13318
3439	6983	13316
3440	6985	13315
3441	6987	13313
3442	6989	13311
3443	6991	13309
3444	6993	13307
3445	6995	13305
3446	6997	13303
3447	6999	13301
3448	7002	13299
3449	7004	13297
3450	7006	13295
3451	7008	13293
3452	7010	13291
3453	7012	13289
3454	7014	13287
3455	7017	13287
3456	7019	13286
3457	7021	13284
3458	7023	13282
3459	7026	13280
3460	7028	13278
3461	7030	13276
3462	7032	13274
3463	7034	13272
3464	7036	13270
3465	7038	13267
3466	7040	13265
3467	7042	13263
3468	7044	13261
3469	7045	13258
3470	7048	13258
3471	7053	13261
3472	7055	13259
3473	7057	13257
3474	7059	13255
3475	7061	13253
3476	7063	13250
3477	7077	13271
3478	7082	13275
3479	7087	13278
3480	7090	13277
3481	7092	13276
3482	7098	13282
3483	7102	13282
3484	7104	13281
3485	7106	13279
3486	7108	13276
3487	7110	13274
3488	7112	13272
3489	7116	13274
3490	7118	13272
3491	7120	13270
3492	7123	13269
3493	7124	13266
3494	7126	13264
3495	7128	13262
3496	7130	13260
3497	7132	13256
3498	7133	13253
3499	7134	13250
3500	7135	13246
3501	7136	13242
3502	7137	13238
3503	7138	13234
3504	7139	13230
3505	7141	13227
3506	7143	13225
3507	7144	13222
3508	7145	13218
3509	7147	13215
3510	7148	13211
3511	7149	13207
3512	7150	13203
3513	7151	13199
3514	7152	13195
3515	7153	13192
3516	7154	13188
3517	7156	13185
3518	7157	13181
3519	7158	13177
3520	7159	13173
3521	7160	13170
3522	7161	13166
3523	7162	13162
3524	7163	13159
3525	7164	13155
3526	7166	13151
3527	7166	13147
3528	7168	13143
3529	7169	13140
3530	7170	13136
3531	7171	13133
3532	7172	13129
3533	7173	13125
3534	7175	13122
3535	7176	13118
3536	7177	13114
3537	7178	13111
3538	7179	13107
3539	7180	13103
3540	7181	13100
3541	7182	13096
3542	7184	13092
3543	7185	13089
3544	7186	13086
3545	7188	13084
3546	7190	13080
3547	7191	13077
3548	7192	13073
3549	7193	13069
3550	7194	13066
3551	7195	13062
3552	7196	13058
3553	7197	13055
3554	7199	13051
3555	7200	13048
3556	7201	13044
3557	7202	13040
3558	7203	13037
3559	7204	13033
3560	7205	13029
3561	7207	13026
3562	7208	13022
3563	7209	13018
3564	7210	13014
3565	7211	13010
3566	7212	13006
3567	7213	13003
3568	7214	12999
3569	7215	12995
3570	7216	12992
3571	7217	12988
3572	7218	12984
3573	7219	12981
3574	7220	12977
3575	7222	12973
3576	7223	12969
3577	7223	12966
3578	7224	12962
3579	7226	12958
3580	7227	12954
3581	7228	12951
3582	7229	12947
3583	7230	12943
3584	7231	12940
3585	7232	12936
3586	7233	12932
3587	7234	12929
3588	7235	12925
3589	7237	12921
3590	7238	12918
3591	7239	12914
3592	7240	12910
3593	7241	12907
3594	7242	12903
3595	7243	12899
3596	7244	12895
3597	7245	12892
3598	7246	12888
3599	7247	12884
3600	7248	12881
3601	7249	12877
3602	7250	12873
3603	7252	12870
3604	7253	12866
3605	7254	12863
3606	7255	12859
3607	7256	12855
3608	7257	12852
3609	7258	12848
3610	7259	12845
3611	7260	12841
3612	7262	12837
3613	7263	12834
3614	7264	12830
3615	7265	12826
3616	7266	12823
3617	7269	12822
3618	7271	12820
3619	7273	12818
3620	7274	12815
3621	7276	12814
3622	7278	12811
3623	7280	12809
3624	7282	12807
3625	7284	12805
3626	7286	12803
3627	7288	12801
3628	7290	12798
3629	7292	12796
3630	7294	12794
3631	7296	12792
3632	7298	12791
3633	7300	12788
3634	7302	12786
3635	7303	12783
3636	7305	12781
3637	7306	12778
3638	7308	12774
3639	7309	12770
3640	7310	12767
3641	7311	12763
3642	7312	12759
3643	7313	12756
3644	7314	12752
3645	7315	12748
3646	7316	12745
3647	7318	12743
3648	7319	12740
3649	7321	12736
3650	7322	12733
3651	7323	12729
3652	7324	12725
3653	7325	12722
3654	7326	12718
3655	7327	12715
3656	7329	12712
3657	7331	12711
3658	7333	12709
3659	7335	12707
3660	7337	12705
3661	7340	12703
3662	7342	12701
3663	7344	12699
3664	7346	12697
3665	7348	12697
3666	7350	12695
3667	7352	12693
3668	7354	12690
3669	7356	12688
3670	7358	12687
3671	7360	12684
3672	7363	12683
3673	7365	12681
3674	7368	12681
3675	7369	12677
3676	7370	12674
3677	7371	12670
3678	7372	12666
3679	7373	12663
3680	7374	12659
3681	7375	12656
3682	7376	12652
3683	7378	12650
3684	7379	12647
3685	7381	12643
3686	7382	12640
3687	7383	12636
3688	7384	12633
3689	7385	12629
3690	7386	12626
3691	7387	12622
3692	7388	12618
3693	7390	12615
3694	7391	12611
3695	7392	12608
3696	7393	12604
3697	7394	12601
3698	7395	12597
3699	7396	12594
3700	7397	12590
3701	7398	12587
3702	7399	12583
3703	7401	12580
3704	7402	12576
3705	7403	12573
3706	7404	12569
3707	7405	12566
3708	7406	12562
3709	7407	12559
3710	7408	12555
3711	7409	12551
3712	7410	12548
3713	7411	12544
3714	7412	12541
3715	7413	12537
3716	7414	12533
3717	7416	12530
3718	7417	12526
3719	7418	12523
3720	7419	12519
3721	7420	12516
3722	7421	12512
3723	7422	12508
3724	7423	12505
3725	7424	12501
3726	7425	12498
3727	7426	12494
3728	7427	12491
3729	7428	12487
3730	7430	12484
3731	7431	12480
3732	7432	12477
3733	7433	12473
3734	7434	12470
3735	7435	12466
3736	7436	12463
3737	7437	12459
3738	7438	12456
3739	7440	12453
3740	7441	12449
3741	7533	12598
3742	7548	12618
3743	7574	12657
3744	7578	12657
3745	7579	12654
3746	7581	12651
3747	7584	12651
3748	7586	12649
3749	7601	12668
3750	7603	12667
3751	7605	12664
3752	7606	12662
3753	7608	12659
3754	7610	12656
3755	7612	12654
3756	7613	12651
3757	7614	12648
3758	7616	12644
3759	7617	12641
3760	7618	12638
3761	7619	12634
3762	7620	12631
3763	7621	12627
3764	7622	12623
3765	7624	12620
3766	7625	12616
3767	7626	12613
3768	7627	12609
3769	7628	12606
3770	7629	12603
3771	7631	12600
3772	7632	12596
3773	7633	12593
3774	7634	12589
3775	7635	12586
3776	7636	12582
3777	7638	12579
3778	7639	12575
3779	7640	12572
3780	7641	12568
3781	7642	12565
3782	7643	12561
3783	7644	12558
3784	7646	12554
3785	7647	12551
3786	7648	12547
3787	7649	12543
3788	7650	12540
3789	7651	12536
3790	7652	12533
3791	7653	12529
3792	7654	12526
3793	7655	12522
3794	7656	12519
3795	7657	12515
3796	7659	12512
3797	7660	12508
3798	7661	12505
3799	7662	12501
3800	7663	12498
3801	7664	12494
3802	7666	12491
3803	7667	12488
3804	7668	12484
3805	7669	12481
3806	7670	12477
3807	7671	12474
3808	7672	12470
3809	7673	12467
3810	7674	12463
3811	7675	12460
3812	7676	12456
3813	7678	12453
3814	7679	12450
3815	7680	12446
3816	7681	12443
3817	7682	12439
3818	7683	12436
3819	7684	12432
3820	7685	12429
3821	7687	12425
3822	7688	12422
3823	7689	12419
3824	7690	12415
3825	7691	12412
3826	7692	12408
3827	7693	12405
3828	7695	12402
3829	7696	12398
3830	7697	12394
3831	7698	12391
3832	7699	12388
3833	7701	12385
3834	7702	12381
3835	7703	12378
3836	7704	12374
3837	7705	12371
3838	7706	12367
3839	7708	12364
3840	7709	12361
3841	7710	12358
3842	7713	12357
3843	7716	12357
3844	7717	12354
3845	7719	12352
3846	7722	12350
3847	7724	12349
3848	7726	12348
3849	7729	12346
3850	7731	12344
3851	7733	12342
3852	7734	12340
3853	7737	12339
3854	7742	12341
3855	7746	12342
3856	7749	12342
3857	7751	12340
3858	7752	12337
3859	7754	12334
3860	7758	12336
3861	7760	12334
3862	7763	12333
3863	7765	12331
3864	7767	12328
3865	7769	12327
3866	7771	12325
3867	7774	12325
3868	7776	12323
3869	7784	12330
3870	7787	12329
3871	7789	12328
3872	7792	12327
3873	7794	12326
3874	7798	12326
3875	7799	12323
3876	7801	12320
3877	7802	12317
3878	7806	12318
3879	7808	12315
3880	7809	12313
3881	7811	12310
3882	7812	12307
3883	7813	12303
3884	7814	12300
3885	7815	12297
3886	7816	12293
3887	7818	12291
3888	7820	12289
3889	7822	12287
3890	7824	12284
3891	7827	12284
3892	7829	12282
3893	7831	12280
3894	7835	12281
3895	7837	12279
3896	7839	12276
3897	7841	12275
3898	7844	12274
3899	7845	12271
3900	7848	12270
3901	7850	12268
3902	7851	12265
3903	7853	12262
3904	7855	12260
3905	7856	12257
3906	7857	12253
3907	7858	12250
3908	7859	12246
3909	7861	12243
3910	7862	12240
3911	7864	12238
3912	7866	12236
3913	7867	12233
3914	7869	12230
3915	7870	12227
3916	7871	12224
3917	7872	12220
3918	7873	12217
3919	7875	12214
3920	7876	12211
3921	7877	12208
3922	7880	12206
3923	7883	12206
3924	7884	12203
3925	7885	12200
3926	7886	12196
3927	7887	12193
3928	7889	12189
3929	7890	12187
3930	7891	12183
3931	7892	12180
3932	7894	12178
3933	7897	12178
3934	7899	12176
3935	7901	12174
3936	7905	12174
3937	7907	12171
3938	7909	12169
3939	7912	12169
3940	7914	12168
3941	7916	12166
3942	7920	12167
3943	7922	12164
3944	7927	12166
3945	7929	12166
3946	7931	12162
3947	7932	12159
3948	7936	12160
3949	7938	12158
3950	7951	12173
3951	7954	12173
3952	7959	12176
3953	7962	12175
3954	7966	12175
3955	7968	12174
3956	7972	12175
3957	7974	12173
3958	7976	12171
3959	7980	12171
3960	7982	12170
3961	7984	12168
3962	7987	12168
3963	7989	12166
3964	7991	12164
3965	7994	12162
3966	7996	12160
3967	7998	12159
3968	8001	12159
3969	8003	12157
3970	8006	12155
3971	8009	12155
3972	8012	12154
3973	8014	12152
3974	8019	12154
3975	8021	12152
3976	8025	12154
3977	8027	12151
3978	8032	12154
3979	8034	12152
3980	8035	12149
3981	8040	12151
3982	8042	12149
3983	8043	12145
3984	8044	12142
3985	8046	12140
3986	8048	12137
3987	8050	12135
3988	8051	12132
3989	8053	12130
3990	8054	12127
3991	8055	12124
3992	8057	12120
3993	8058	12117
3994	8059	12114
3995	8060	12111
3996	8062	12108
3997	8064	12106
3998	8065	12103
3999	8067	12101
4000	8069	12099
4001	8071	12096
4002	8072	12093
4003	8073	12090
4004	8075	12087
4005	8076	12084
4006	8077	12080
4007	8079	12078
4008	8082	12078
4009	8084	12076
4010	8086	12073
4011	8089	12073
4012	8091	12071
4013	8093	12069
4014	8096	12069
4015	8098	12067
4016	8101	12066
4017	8103	12065
4018	8106	12063
4019	8107	12060
4020	8111	12062
4021	8113	12059
4022	8116	12058
4023	8118	12057
4024	8120	12054
4025	8121	12050
4026	8122	12047
4027	8124	12045
4028	8125	12042
4029	8127	12039
4030	8128	12036
4031	8129	12032
4032	8130	12029
4033	8131	12026
4034	8132	12022
4035	8133	12019
4036	8135	12016
4037	8136	12013
4038	8137	12009
4039	8138	12006
4040	8139	12003
4041	8140	11999
4042	8142	11996
4043	8143	11993
4044	8144	11989
4045	8145	11986
4046	8146	11983
4047	8147	11980
4048	8148	11976
4049	8150	11973
4050	8151	11970
4051	8152	11967
4052	8153	11963
4053	8154	11960
4054	8155	11957
4055	8156	11953
4056	8157	11950
4057	8158	11946
4058	8160	11944
4059	8161	11940
4060	8162	11937
4061	8163	11934
4062	8165	11931
4063	8166	11928
4064	8168	11925
4065	8170	11923
4066	8171	11920
4067	8172	11917
4068	8173	11913
4069	8175	11911
4070	8176	11907
4071	8177	11904
4072	8178	11901
4073	8179	11897
4074	8181	11895
4075	8182	11891
4076	8183	11888
4077	8184	11885
4078	8185	11882
4079	8186	11878
4080	8188	11876
4081	8189	11873
4082	8190	11869
4083	8191	11866
4084	8192	11863
4085	8193	11859
4086	8195	11857
4087	8196	11853
4088	8197	11850
4089	8198	11846
4090	8199	11843
4091	8200	11840
4092	8202	11837
4093	8203	11833
4094	8204	11830
4095	8205	11827
4096	8206	11824
4097	8208	11821
4098	8210	11819
4099	8212	11817
4100	8213	11814
4101	8214	11810
4102	8215	11807
4103	8216	11804
4104	8217	11801
4105	8218	11797
4106	8219	11794
4107	8220	11791
4108	8222	11787
4109	8223	11784
4110	8224	11781
4111	8225	11778
4112	8226	11774
4113	8227	11771
4114	8228	11768
4115	8229	11765
4116	8231	11761
4117	8232	11758
4118	8233	11755
4119	8234	11752
4120	8235	11748
4121	8237	11746
4122	8238	11743
4123	8240	11740
4124	8241	11737
4125	8242	11734
4126	8243	11731
4127	8245	11728
4128	8246	11725
4129	8249	11725
4130	8251	11723
4131	8252	11719
4132	8254	11717
4133	8256	11715
4134	8258	11714
4135	8260	11711
4136	8262	11709
4137	8265	11709
4138	8267	11707
4139	8269	11705
4140	8272	11705
4141	8274	11702
4142	8276	11701
4143	8280	11701
4144	8282	11699
4145	8283	11696
4146	8288	11698
4147	8294	11701
4148	8296	11699
4149	8298	11697
4150	8301	11696
4151	8303	11695
4152	8305	11692
4153	8307	11691
4154	8309	11689
4155	8311	11686
4156	8313	11684
4157	8315	11682
4158	8316	11679
4159	8317	11676
4160	8318	11673
4161	8319	11669
4162	8321	11667
4163	8322	11664
4164	8323	11660
4165	8324	11657
4166	8325	11654
4167	8326	11650
4168	8328	11648
4169	8329	11645
4170	8331	11643
4171	8332	11639
4172	8333	11636
4173	8335	11634
4174	8336	11631
4175	8337	11627
4176	8338	11624
4177	8339	11621
4178	8340	11617
4179	8341	11614
4180	8343	11611
4181	8344	11608
4182	8345	11605
4183	8346	11602
4184	8347	11598
4185	8349	11596
4186	8351	11594
4187	8352	11591
4188	8353	11588
4189	8354	11584
4190	8356	11582
4191	8358	11580
4192	8359	11577
4193	8360	11573
4194	8362	11571
4195	8363	11568
4196	8364	11565
4197	8365	11561
4198	8366	11558
4199	8368	11555
4200	8369	11552
4201	8370	11549
4202	8371	11546
4203	8372	11542
4204	8373	11539
4205	8374	11536
4206	8375	11533
4207	8376	11530
4208	8377	11526
4209	8378	11523
4210	8380	11520
4211	8381	11517
4212	8382	11514
4213	8383	11510
4214	8384	11507
4215	8385	11504
4216	8386	11501
4217	8387	11498
4218	8388	11494
4219	8390	11491
4220	8391	11488
4221	8392	11485
4222	8393	11481
4223	8394	11478
4224	8395	11475
4225	8396	11472
4226	8397	11468
4227	8398	11465
4228	8400	11462
4229	8402	11462
4230	8404	11460
4231	8406	11457
4232	8407	11454
4233	8409	11452
4234	8410	11449
4235	8412	11446
4236	8413	11443
4237	8414	11440
4238	8415	11437
4239	8528	11585
4240	8537	11592
4241	8541	11594
4242	8545	11594
4243	8549	11595
4244	8551	11593
4245	8554	11592
4246	8557	11591
4247	8560	11590
4248	8563	11591
4249	8569	11594
4250	8579	11602
4251	8581	11601
4252	8583	11598
4253	8584	11594
4254	8585	11591
4255	8586	11588
4256	8587	11585
4257	8589	11583
4258	8591	11580
4259	8605	11594
4260	8607	11592
4261	8609	11591
4262	8611	11589
4263	8613	11587
4264	8617	11587
4265	8618	11584
4266	8625	11588
4267	8627	11587
4268	8629	11584
4269	8630	11581
4270	8631	11578
4271	8634	11576
4272	8641	11582
4273	8647	11585
4274	8656	11592
4275	8671	11607
4276	8695	11634
4277	8699	11636
4278	8701	11634
4279	8705	11634
4280	8708	11633
4281	8709	11629
4282	8710	11626
4283	8716	11630
4284	8717	11627
4285	8719	11624
4286	8720	11621
4287	8722	11618
4288	8723	11615
4289	8724	11612
4290	8725	11608
4291	8729	11609
4292	8731	11607
4293	8733	11605
4294	8736	11604
4295	8738	11602
4296	8740	11600
4297	8743	11600
4298	8746	11598
4299	8748	11596
4300	8751	11595
4301	8753	11593
4302	8754	11591
4303	8759	11591
4304	8761	11589
4305	8763	11588
4306	8764	11585
4307	8765	11581
4308	8766	11578
4309	8768	11575
4310	8769	11572
4311	8770	11569
4312	8773	11568
4313	8774	11565
4314	8775	11561
4315	8777	11559
4316	8778	11556
4317	8779	11553
4318	8780	11549
4319	8781	11546
4320	8783	11543
4321	8785	11541
4322	8787	11539
4323	8815	11572
4324	8826	11581
4325	8829	11580
4326	8834	11582
4327	8835	11579
4328	8837	11576
4329	8838	11573
4330	8839	11570
4331	8841	11568
4332	8842	11564
4333	8843	11561
4334	8845	11558
4335	8847	11556
4336	8848	11554
4337	8849	11551
4338	8851	11547
4339	8852	11544
4340	8853	11541
4341	8854	11538
4342	8855	11535
4343	8856	11531
4344	8857	11528
4345	8860	11526
4346	8861	11524
4347	8862	11520
4348	8864	11517
4349	8865	11514
4350	8866	11511
4351	8867	11507
4352	8868	11504
4353	8869	11501
4354	8870	11498
4355	8871	11495
4356	8872	11491
4357	8874	11488
4358	8875	11486
4359	8877	11483
4360	8878	11480
4361	8879	11476
4362	8880	11473
4363	8881	11470
4364	8882	11467
4365	8884	11464
4366	8885	11460
4367	8886	11457
4368	8887	11455
4369	8891	11454
4370	8892	11452
4371	8894	11449
4372	8895	11445
4373	8896	11443
4374	8897	11440
4375	8899	11436
4376	8900	11433
4377	8901	11430
4378	8903	11429
4379	8906	11427
4380	8909	11426
4381	8912	11427
4382	8914	11424
4383	8918	11424
4384	8919	11422
4385	8921	11419
4386	8923	11417
4387	8926	11416
4388	8929	11415
4389	8949	11436
4390	8952	11436
4391	8956	11436
4392	8961	11438
4393	8965	11437
4394	8967	11436
4395	8970	11435
4396	8972	11433
4397	8974	11431
4398	8978	11431
4399	8980	11429
4400	8982	11427
4401	8985	11426
4402	8986	11423
4403	8990	11423
4404	8992	11422
4405	8995	11420
4406	8998	11420
4407	9000	11418
4408	9003	11416
4409	9005	11415
4410	9007	11412
4411	9009	11410
4412	9013	11410
4413	9023	11419
4414	9035	11429
4415	9037	11427
4416	9040	11426
4417	9043	11426
4418	9046	11425
4419	9048	11423
4420	9052	11423
4421	9053	11420
4422	9056	11419
4423	9058	11416
4424	9059	11413
4425	9060	11410
4426	9062	11407
4427	9063	11405
4428	9064	11402
4429	9065	11398
4430	9071	11400
4431	9072	11398
4432	9073	11395
4433	9075	11393
4434	9077	11389
4435	9078	11386
4436	9079	11383
4437	9080	11380
4438	9083	11379
4439	9085	11377
4440	9087	11374
4441	9089	11372
4442	9091	11370
4443	9093	11368
4444	9095	11366
4445	9098	11366
4446	9100	11364
4447	9102	11362
4448	9105	11361
4449	9107	11358
4450	9112	11360
4451	9135	11383
4452	9137	11381
4453	9139	11379
4454	9143	11380
4455	9145	11378
4456	9149	11378
4457	9151	11376
4458	9152	11373
4459	9154	11370
4460	9156	11368
4461	9157	11366
4462	9159	11363
4463	9160	11360
4464	9162	11357
4465	9163	11354
4466	9164	11351
4467	9165	11348
4468	9167	11345
4469	9169	11343
4470	9171	11341
4471	9172	11338
4472	9173	11334
4473	9175	11332
4474	9176	11329
4475	9177	11325
4476	9178	11322
4477	9179	11319
4478	9180	11316
4479	9181	11313
4480	9183	11310
4481	9185	11308
4482	9186	11305
4483	9187	11302
4484	9188	11299
4485	9190	11296
4486	9191	11292
4487	9192	11289
4488	9193	11286
4489	9194	11283
4490	9195	11280
4491	9196	11277
4492	9198	11273
4493	9199	11270
4494	9200	11267
4495	9201	11264
4496	9202	11261
4497	9203	11258
4498	9204	11255
4499	9206	11251
4500	9207	11248
4501	9208	11246
4502	9209	11242
4503	9211	11240
4504	9212	11237
4505	9213	11233
4506	9215	11231
4507	9216	11228
4508	9217	11225
4509	9219	11222
4510	9220	11219
4511	9221	11216
4512	9223	11213
4513	9224	11210
4514	9225	11207
4515	9226	11203
4516	9227	11200
4517	9229	11198
4518	9230	11195
4519	9231	11192
4520	9232	11188
4521	9233	11185
4522	9234	11182
4523	9235	11179
4524	9237	11176
4525	9238	11173
4526	9239	11170
4527	9240	11167
4528	9241	11163
4529	9242	11160
4530	9243	11157
4531	9245	11154
4532	9247	11153
4533	9250	11152
4534	9252	11150
4535	9254	11148
4536	9257	11147
4537	9259	11145
4538	9261	11143
4539	9264	11142
4540	9266	11139
4541	9268	11137
4542	9271	11136
4543	9273	11134
4544	9275	11132
4545	9277	11130
4546	9279	11128
4547	9280	11125
4548	9282	11123
4549	9284	11120
4550	9285	11117
4551	9286	11114
4552	9288	11111
4553	9289	11108
4554	9290	11105
4555	9291	11102
4556	9292	11099
4557	9293	11096
4558	9295	11093
4559	9296	11090
4560	9298	11088
4561	9299	11084
4562	9300	11081
4563	9301	11078
4564	9302	11075
4565	9303	11072
4566	9305	11069
4567	9307	11067
4568	9309	11065
4569	9312	11064
4570	9314	11062
4571	9316	11060
4572	9318	11059
4573	9320	11056
4574	9322	11054
4575	9325	11053
4576	9327	11051
4577	9329	11049
4578	9332	11048
4579	9335	11047
4580	9337	11045
4581	9339	11044
4582	9341	11042
4583	9343	11039
4584	9346	11038
4585	9348	11036
4586	9350	11034
4587	9352	11032
4588	9354	11030
4589	9357	11028
4590	9359	11026
4591	9361	11025
4592	9363	11023
4593	9365	11021
4594	9367	11018
4595	9369	11016
4596	9371	11014
4597	9373	11012
4598	9374	11009
4599	9375	11006
4600	9376	11003
4601	9378	11000
4602	9379	10997
4603	9380	10993
4604	9381	10990
4605	9382	10987
4606	9383	10984
4607	9385	10981
4608	9386	10978
4609	9387	10976
4610	9389	10973
4611	9390	10970
4612	9391	10967
4613	9392	10963
4614	9393	10961
4615	9395	10958
4616	9396	10955
4617	9397	10951
4618	9398	10948
4619	9399	10945
4620	9400	10942
4621	9401	10939
4622	9402	10936
4623	9404	10933
4624	9405	10930
4625	9406	10927
4626	9407	10924
4627	9408	10920
4628	9409	10917
4629	9410	10914
4630	9411	10911
4631	9412	10908
4632	9413	10905
4633	9441	10932
4634	9504	11001
4635	9508	11001
4636	9509	10998
4637	9511	10995
4638	9512	10993
4639	9514	10990
4640	9515	10987
4641	9517	10985
4642	9518	10982
4643	9521	10981
4644	9530	10987
4645	9560	11017
4646	9562	11015
4647	9565	11014
4648	9582	11029
4649	9584	11027
4650	9586	11024
4651	9587	11021
4652	9588	11018
4653	9589	11015
4654	9590	11012
4655	9591	11009
4656	9592	11005
4657	9593	11002
4658	9595	10999
4659	9596	10996
4660	9597	10993
4661	9598	10990
4662	9599	10987
4663	9601	10984
4664	9602	10981
4665	9603	10977
4666	9604	10974
4667	9605	10971
4668	9606	10968
4669	9607	10965
4670	9608	10962
4671	9610	10959
4672	9611	10956
4673	9612	10953
4674	9613	10949
4675	9614	10946
4676	9615	10943
4677	9616	10940
4678	9618	10937
4679	9619	10934
4680	9620	10931
4681	9621	10928
4682	9622	10925
4683	9623	10921
4684	9624	10918
4685	9625	10915
4686	9626	10912
4687	9628	10909
4688	9629	10906
4689	9630	10903
4690	9631	10900
4691	9632	10897
4692	9633	10894
4693	9634	10891
4694	9635	10887
4695	9637	10884
4696	9638	10881
4697	9639	10878
4698	9640	10875
4699	9641	10872
4700	9642	10869
4701	9644	10866
4702	9645	10863
4703	9646	10860
4704	9647	10857
4705	9649	10854
4706	9650	10851
4707	9651	10848
4708	9652	10845
4709	9653	10842
4710	9654	10839
4711	9657	10838
4712	9659	10836
4713	9661	10834
4714	9663	10832
4715	9665	10829
4716	9667	10828
4717	9669	10825
4718	9671	10823
4719	9673	10821
4720	9675	10819
4721	9677	10817
4722	9679	10814
4723	9682	10813
4724	9684	10811
4725	9685	10808
4726	9687	10806
4727	9688	10803
4728	9690	10801
4729	9692	10798
4730	9693	10795
4731	9694	10792
4732	9695	10789
4733	9696	10785
4734	9697	10782
4735	9698	10780
4736	9700	10777
4737	9701	10774
4738	9702	10771
4739	9703	10768
4740	9704	10765
4741	9705	10762
4742	9706	10758
4743	9708	10755
4744	9709	10752
4745	9710	10750
4746	9712	10747
4747	9713	10744
4748	9714	10741
4749	9715	10738
4750	9716	10735
4751	9717	10732
4752	9718	10728
4753	9720	10725
4754	9721	10722
4755	9722	10719
4756	9723	10716
4757	9724	10713
4758	9725	10710
4759	9726	10707
4760	9728	10704
4761	9729	10701
4762	9730	10698
4763	9731	10695
4764	9732	10692
4765	9733	10689
4766	9734	10686
4767	9735	10683
4768	9737	10680
4769	9738	10677
4770	9739	10674
4771	9740	10670
4772	9741	10667
4773	9742	10664
4774	9743	10661
4775	9744	10658
4776	9746	10656
4777	9747	10653
4778	9748	10649
4779	9749	10646
4780	9750	10643
4781	9751	10640
4782	9752	10637
4783	9753	10634
4784	9754	10631
4785	9755	10628
4786	9757	10625
4787	9758	10622
4788	9759	10619
4789	9760	10616
4790	9761	10613
4791	9762	10610
4792	9763	10607
4793	9764	10603
4794	9765	10600
4795	9766	10597
4796	9767	10594
4797	9769	10591
4798	9770	10588
4799	9771	10585
4800	9772	10582
4801	9773	10579
4802	9774	10576
4803	9775	10573
4804	9776	10570
4805	9777	10567
4806	9778	10564
4807	9780	10561
4808	9781	10558
4809	9782	10554
4810	9783	10551
4811	9784	10548
4812	9785	10545
4813	9786	10542
