iter	RMSE
3220	1.582690183
3221	1.582543675
3222	1.582423297
3223	1.582325546
3224	1.582187877
3225	1.582126818
3226	1.581996396
3227	1.581884027
3228	1.581638702
3229	1.581468019
3230	1.581274227
3231	1.581098532
3232	1.581013958
3233	1.58093872
3234	1.580858982
3235	1.580728813
3236	1.580695558
3237	1.580612463
3238	1.580464109
3239	1.580298336
3240	1.580218596
3241	1.580064918
3242	1.579933896
3243	1.579837271
3244	1.579572863
3245	1.579262782
3246	1.579179559
3247	1.579037658
3248	1.578918137
3249	1.578848149
3250	1.578697519
3251	1.578423687
3252	1.578308246
3253	1.578055921
3254	1.577945652
3255	1.577816957
3256	1.577655993
3257	1.577597749
3258	1.577329313
3259	1.577235287
3260	1.577038191
3261	1.576905252
3262	1.576827876
3263	1.576681761
3264	1.576628977
3265	1.576530277
3266	1.576285666
3267	1.576168779
3268	1.575954287
3269	1.575630615
3270	1.575407854
3271	1.57536275
3272	1.575181068
3273	1.574855129
3274	1.574546049
3275	1.574229519
3276	1.573967066
3277	1.573849332
3278	1.573727555
3279	1.573579635
3280	1.57336907
3281	1.573245499
3282	1.573068986
3283	1.57285108
3284	1.572537396
3285	1.572286998
3286	1.572242299
3287	1.572070527
3288	1.571754278
3289	1.571596463
3290	1.571493319
3291	1.571097262
3292	1.570950236
3293	1.570839488
3294	1.570682659
3295	1.570561587
3296	1.570453137
3297	1.570429421
3298	1.570326872
3299	1.570099348
3300	1.569838598
3301	1.569716541
3302	1.569366754
3303	1.569322368
3304	1.569155732
3305	1.568927975
3306	1.568605377
3307	1.568522857
3308	1.568347107
3309	1.568304038
3310	1.568210657
3311	1.568096528
3312	1.56781075
3313	1.567752193
3314	1.567606647
3315	1.567515902
3316	1.567411521
3317	1.567291713
3318	1.567252963
3319	1.567216968
3320	1.567064635
3321	1.566800589
3322	1.566719343
3323	1.566608855
3324	1.566528601
3325	1.566321676
3326	1.565978361
3327	1.565844568
3328	1.565755027
3329	1.565693859
3330	1.565598507
3331	1.565443627
3332	1.565385432
3333	1.565170347
3334	1.565016371
3335	1.564793445
3336	1.564649895
3337	1.564542362
3338	1.564385071
3339	1.564229563
3340	1.564062869
3341	1.563938862
3342	1.563850318
3343	1.563762729
3344	1.563445827
3345	1.563334071
3346	1.563136552
3347	1.56305531
3348	1.562952707
3349	1.562749248
3350	1.562553265
3351	1.562490309
3352	1.562419883
3353	1.562264802
3354	1.562117645
3355	1.561921802
3356	1.561485708
3357	1.561349218
3358	1.561272892
3359	1.561184206
3360	1.560999411
3361	1.560947395
3362	1.560706805
3363	1.560596426
3364	1.560434009
3365	1.560183036
3366	1.560109996
3367	1.559901371
3368	1.559766526
3369	1.559554497
3370	1.559478574
3371	1.559308079
3372	1.559184747
3373	1.558878448
3374	1.55845411
3375	1.558225495
3376	1.5581396
3377	1.557996328
3378	1.557774532
3379	1.557639808
3380	1.557342967
3381	1.557104483
3382	1.557020186
3383	1.556891186
3384	1.556798019
3385	1.55642198
3386	1.556075789
3387	1.555995803
3388	1.555902515
3389	1.555652064
3390	1.555468054
3391	1.555373774
3392	1.555296334
3393	1.555062915
3394	1.554810707
3395	1.554769534
3396	1.554662043
3397	1.55449597
3398	1.554312621
3399	1.554158688
3400	1.554079083
3401	1.553950206
3402	1.553740993
3403	1.553587381
3404	1.553339336
3405	1.553195544
3406	1.552998658
3407	1.552873916
3408	1.552709766
3409	1.552493961
3410	1.552375491
3411	1.552329351
3412	1.552022448
3413	1.551946313
3414	1.551660148
3415	1.551598894
3416	1.551504355
3417	1.551416983
3418	1.551314994
3419	1.551085185
3420	1.551009775
3421	1.550765122
3422	1.550614935
3423	1.550529121
3424	1.550287018
3425	1.550197116
3426	1.550014323
3427	1.54990608
3428	1.54966522
3429	1.549484112
3430	1.549247038
3431	1.549043336
3432	1.548852742
3433	1.548704163
3434	1.548416511
3435	1.548208203
3436	1.548118433
3437	1.547875238
3438	1.547794917
3439	1.547744976
3440	1.547352788
3441	1.547281869
3442	1.547219353
3443	1.547167792
3444	1.547091863
3445	1.546865948
3446	1.546769742
3447	1.546625203
3448	1.546594909
3449	1.546461408
3450	1.546374368
3451	1.546238912
3452	1.5461753
3453	1.545995273
3454	1.545695408
3455	1.545654586
3456	1.545547789
3457	1.545380597
3458	1.545246147
3459	1.545046909
3460	1.544936735
3461	1.544770074
3462	1.544663791
3463	1.544490191
3464	1.544462005
3465	1.544411027
3466	1.544173535
3467	1.544128158
3468	1.544027236
3469	1.543928955
3470	1.543854459
3471	1.543720975
3472	1.543548091
3473	1.54340985
3474	1.543261229
3475	1.543187855
3476	1.542999827
3477	1.542927347
3478	1.542741691
3479	1.542500413
3480	1.542368197
3481	1.542195559
3482	1.542080765
3483	1.542022914
3484	1.541787025
3485	1.541586494
3486	1.541429651
3487	1.541280745
3488	1.541127415
3489	1.540944459
3490	1.540889461
3491	1.540783898
3492	1.540565291
3493	1.540442562
3494	1.540279654
3495	1.53985888
3496	1.5397418
3497	1.539538579
3498	1.539389065
3499	1.53912616
3500	1.538948807
3501	1.538711838
3502	1.538518169
3503	1.538299821
3504	1.538233359
3505	1.538033414
3506	1.537884141
3507	1.5375661
3508	1.5373471
3509	1.537267856
3510	1.537120691
3511	1.536992064
3512	1.536951971
3513	1.536860175
3514	1.536782041
3515	1.536657772
3516	1.536564177
3517	1.536368217
3518	1.536248134
3519	1.536017142
3520	1.535788108
3521	1.535650447
3522	1.535600007
3523	1.535486324
3524	1.535279552
3525	1.535132591
3526	1.535025079
3527	1.534878484
3528	1.534586578
3529	1.53445879
3530	1.534425099
3531	1.534312269
3532	1.534146956
3533	1.533942309
3534	1.533710823
3535	1.533641554
3536	1.533437416
3537	1.5333798
3538	1.533081128
3539	1.533035418
3540	1.532698983
3541	1.532674298
3542	1.532512967
3543	1.532294403
3544	1.531910194
3545	1.531693088
3546	1.531621013
3547	1.531383843
3548	1.531311573
3549	1.531080218
3550	1.530887392
3551	1.530777823
3552	1.530538514
3553	1.530450366
3554	1.530307739
3555	1.530154986
3556	1.529965757
3557	1.529864102
3558	1.529641578
3559	1.529519115
3560	1.529428057
3561	1.52935619
3562	1.529236588
3563	1.52911294
3564	1.52899153
3565	1.528896423
3566	1.528719863
3567	1.528552044
3568	1.528385713
3569	1.528247321
3570	1.52808102
3571	1.528004617
3572	1.527900012
3573	1.52782388
3574	1.527738763
3575	1.527653744
3576	1.527577444
3577	1.527537266
3578	1.527480329
3579	1.527422038
3580	1.527392298
3581	1.527322269
3582	1.527140509
3583	1.527087088
3584	1.526940555
3585	1.526916447
3586	1.526712024
3587	1.526620556
3588	1.52649469
3589	1.526117788
3590	1.52607202
3591	1.52596583
3592	1.525772052
3593	1.52566056
3594	1.525561768
3595	1.525476829
3596	1.525394978
3597	1.525236778
3598	1.525087955
3599	1.524980427
3600	1.524869485
3601	1.524780388
3602	1.524691043
3603	1.524608934
3604	1.524527587
3605	1.524483889
3606	1.524316499
3607	1.524174436
3608	1.524087786
3609	1.523882078
3610	1.523850376
3611	1.523522094
3612	1.523478552
3613	1.523198519
3614	1.522984592
3615	1.522911988
3616	1.522745047
3617	1.522515713
3618	1.522341871
3619	1.522055222
3620	1.52191875
3621	1.521732194
3622	1.521680231
3623	1.521558183
3624	1.521502445
3625	1.521454845
3626	1.521325953
3627	1.521276008
3628	1.521190821
3629	1.520973606
3630	1.520880746
3631	1.520525246
3632	1.520451904
3633	1.520244494
3634	1.52007818
3635	1.519963272
3636	1.519767913
3637	1.519697802
3638	1.519516516
3639	1.519421063
3640	1.519352606
3641	1.519234322
3642	1.519088415
3643	1.519010647
3644	1.518787184
3645	1.518746194
3646	1.518595085
3647	1.518438343
3648	1.518317546
3649	1.518119893
3650	1.517894804
3651	1.517744299
3652	1.51764401
3653	1.517577545
3654	1.517539634
3655	1.517331831
3656	1.517248756
3657	1.516956181
3658	1.516823388
3659	1.516613213
3660	1.516222958
3661	1.516069297
3662	1.515992573
3663	1.515793397
3664	1.515677011
3665	1.515577928
3666	1.515509506
3667	1.515427086
3668	1.515352729
3669	1.515193927
3670	1.515125099
3671	1.514972437
3672	1.51491595
3673	1.514794078
3674	1.51469123
3675	1.514335274
3676	1.514189592
3677	1.513890432
3678	1.513793571
3679	1.513632673
3680	1.513602219
3681	1.513446224
3682	1.513230144
3683	1.512953399
3684	1.512679807
3685	1.512602239
3686	1.51239991
3687	1.512152986
3688	1.512030002
3689	1.51190059
3690	1.511702327
3691	1.511561048
3692	1.511477834
3693	1.51136449
3694	1.511139081
3695	1.511041691
3696	1.510941711
3697	1.510880247
3698	1.510789217
3699	1.510606292
3700	1.510469633
3701	1.510339478
3702	1.510265921
3703	1.510170021
3704	1.510141701
3705	1.510084158
3706	1.509990367
3707	1.509969482
3708	1.509817295
3709	1.509613786
3710	1.509462014
3711	1.509296891
3712	1.509229559
3713	1.509128531
3714	1.50892742
3715	1.508739028
3716	1.508519055
3717	1.508351422
3718	1.508200332
3719	1.508137014
3720	1.508007439
3721	1.507873031
3722	1.507854273
3723	1.507719508
3724	1.507633755
3725	1.507481505
3726	1.507249409
3727	1.507102186
3728	1.507074096
3729	1.50692393
3730	1.50670834
3731	1.50655618
3732	1.506394213
3733	1.506252946
3734	1.506051464
3735	1.505995773
3736	1.505893118
3737	1.505729673
3738	1.505630152
3739	1.505468083
3740	1.505285087
3741	1.505239215
3742	1.505124466
3743	1.504909874
3744	1.504691059
3745	1.504448129
3746	1.504366008
3747	1.50429378
3748	1.504124122
3749	1.504028839
3750	1.503915602
3751	1.503768428
3752	1.503717957
3753	1.503565577
3754	1.503286495
3755	1.503241297
3756	1.503098818
3757	1.503045181
3758	1.502902147
3759	1.502791918
3760	1.50268427
3761	1.502647356
3762	1.50255471
3763	1.502399066
3764	1.502261927
3765	1.502199339
3766	1.502005973
3767	1.501811966
3768	1.501782145
3769	1.501631082
3770	1.501495895
3771	1.501359691
3772	1.501240424
3773	1.501147647
3774	1.501104298
3775	1.501055682
3776	1.500792096
3777	1.500693664
3778	1.500468699
3779	1.500380633
3780	1.500261658
3781	1.500122464
3782	1.500066922
3783	1.499880533
3784	1.499842151
3785	1.499688858
3786	1.499619913
3787	1.499521078
3788	1.499243056
3789	1.499133031
3790	1.498958991
3791	1.49881309
3792	1.498697003
3793	1.4986148
3794	1.498558393
3795	1.498493407
3796	1.498375876
3797	1.498170645
3798	1.497979963
3799	1.497899591
3800	1.497685081
3801	1.497541438
3802	1.497232564
3803	1.497109831
3804	1.496899754
3805	1.49685194
3806	1.496681704
3807	1.496503889
3808	1.496324282
3809	1.496167989
3810	1.496052663
3811	1.495756388
3812	1.495646676
3813	1.495341588
3814	1.495198848
3815	1.495009838
3816	1.494933917
3817	1.494850753
3818	1.494780328
3819	1.494705879
3820	1.494608365
3821	1.49450096
3822	1.494404105
3823	1.494338404
3824	1.494252934
3825	1.494099517
3826	1.493999885
3827	1.493790942
3828	1.493771367
3829	1.493677045
3830	1.493631888
3831	1.493455457
3832	1.493346129
3833	1.493264959
3834	1.493199941
3835	1.49311515
3836	1.49282007
3837	1.492686981
3838	1.492476562
3839	1.492290133
3840	1.492176533
3841	1.492080389
3842	1.492020323
3843	1.491964577
3844	1.491822711
3845	1.491557888
3846	1.49145691
3847	1.491388238
3848	1.491104906
3849	1.49095195
3850	1.490741967
3851	1.490572968
3852	1.49051202
3853	1.490441852
3854	1.490309461
3855	1.490130371
3856	1.490020363
3857	1.489801759
3858	1.489682103
3859	1.489621309
3860	1.489405765
3861	1.489273336
3862	1.489113948
3863	1.4890349
3864	1.48883937
3865	1.488729565
3866	1.488441756
3867	1.488200685
3868	1.488064596
3869	1.487981484
3870	1.48793284
3871	1.487764224
3872	1.487596997
3873	1.48752418
3874	1.48744112
3875	1.48735973
3876	1.487237965
3877	1.487154832
3878	1.48700397
3879	1.486864091
3880	1.486792758
3881	1.486605889
3882	1.486359748
3883	1.486220435
3884	1.486048516
3885	1.485899142
3886	1.485836929
3887	1.485702102
3888	1.48562572
3889	1.485506873
3890	1.48541887
3891	1.485283453
3892	1.485202417
3893	1.485064863
3894	1.484888521
3895	1.484774314
3896	1.484674575
3897	1.484541285
3898	1.484384802
3899	1.484290534
3900	1.484035681
3901	1.483877657
3902	1.483783666
3903	1.483672207
3904	1.483578968
3905	1.483517255
3906	1.483450479
3907	1.483390605
3908	1.483319063
3909	1.48322138
3910	1.483180096
3911	1.483080076
3912	1.482943181
3913	1.482755889
3914	1.482602315
3915	1.482402723
3916	1.48232037
3917	1.482203823
3918	1.4821454
3919	1.482070649
3920	1.481980188
3921	1.481686561
3922	1.481651601
3923	1.481585768
3924	1.481410665
3925	1.481277286
3926	1.481059293
3927	1.48095442
3928	1.480693777
3929	1.480629778
3930	1.480499316
3931	1.480364916
3932	1.480106693
3933	1.480016553
3934	1.479725474
3935	1.47958039
3936	1.479459348
3937	1.479354643
3938	1.479259847
3939	1.479163745
3940	1.479020562
3941	1.478951328
3942	1.478839718
3943	1.478778809
3944	1.478590308
3945	1.478435599
3946	1.478308245
3947	1.478215118
3948	1.478080671
3949	1.477887675
3950	1.477798652
3951	1.47770213
3952	1.477569469
3953	1.477504997
3954	1.477467993
3955	1.477202413
3956	1.477176269
3957	1.476967483
3958	1.476755598
3959	1.476513613
3960	1.47630618
3961	1.476161614
3962	1.47607929
3963	1.475938579
3964	1.475864121
3965	1.475781791
3966	1.47574603
3967	1.475692894
3968	1.475549906
3969	1.475377729
3970	1.475239593
3971	1.475100399
3972	1.474975968
3973	1.474732118
3974	1.474582607
3975	1.474403261
3976	1.474289112
3977	1.474155387
3978	1.474015988
3979	1.473987017
3980	1.473818841
3981	1.473805817
3982	1.473704763
3983	1.473497735
3984	1.473417248
3985	1.47329964
3986	1.473161444
3987	1.472959508
3988	1.47286337
3989	1.472793421
3990	1.472611083
3991	1.472423252
3992	1.472278192
3993	1.472053653
3994	1.471913055
3995	1.471734792
3996	1.471633116
3997	1.471467777
3998	1.471331253
3999	1.471158271
4000	1.47087348
4001	1.470702135
4002	1.470665903
4003	1.470627849
4004	1.470531977
4005	1.4703416
4006	1.470140975
4007	1.470016812
4008	1.469875651
4009	1.469667537
4010	1.469407013
4011	1.4692242
4012	1.469160763
4013	1.468961169
4014	1.468910242
4015	1.468804354
4016	1.468691315
4017	1.46858027
4018	1.468544537
4019	1.468468429
4020	1.468318407
4021	1.468221205
4022	1.468133967
4023	1.468036859
4024	1.46785924
4025	1.467786941
4026	1.467612625
4027	1.467382186
4028	1.467323711
4029	1.467267802
4030	1.467198169
4031	1.467079268
4032	1.466929498
4033	1.466844529
4034	1.466553576
4035	1.466487596
4036	1.466418987
4037	1.466294562
4038	1.466177673
4039	1.466052655
4040	1.466004404
4041	1.465903064
4042	1.465847317
4043	1.465808536
4044	1.465573003
4045	1.465419161
4046	1.465314402
4047	1.465182101
4048	1.464931654
4049	1.464828925
4050	1.464689185
4051	1.464447559
4052	1.464303895
4053	1.46419097
4054	1.46406222
4055	1.463897564
4056	1.463811737
4057	1.463709376
4058	1.463572729
4059	1.463505186
4060	1.463355445
4061	1.463303681
4062	1.463163167
4063	1.463020976
4064	1.46288616
4065	1.462706236
4066	1.462606511
4067	1.46256574
4068	1.46252189
4069	1.462403678
4070	1.462327014
4071	1.462138806
4072	1.462012836
4073	1.461810889
4074	1.461525925
4075	1.461358843
4076	1.461267985
4077	1.461189786
4078	1.461091431
4079	1.460980959
4080	1.460822118
4081	1.460791897
4082	1.460596537
4083	1.46052081
4084	1.46040435
4085	1.460361422
4086	1.460289505
4087	1.460122105
4088	1.459976996
4089	1.459840295
4090	1.459706685
4091	1.459581967
4092	1.459519438
4093	1.459485135
4094	1.459367647
4095	1.459305248
4096	1.459120311
4097	1.458834875
4098	1.458767232
4099	1.458565737
4100	1.458446016
4101	1.458350212
4102	1.458193003
4103	1.458011648
4104	1.457771746
4105	1.457673461
4106	1.45754279
4107	1.457359381
4108	1.45727619
4109	1.457193554
4110	1.457078519
4111	1.456765385
4112	1.456662934
4113	1.456520588
4114	1.456375602
4115	1.456309066
4116	1.456191067
4117	1.456048552
4118	1.455854704
4119	1.455804229
4120	1.455639723
4121	1.455581089
4122	1.455435479
4123	1.455290069
4124	1.455208708
4125	1.455133674
4126	1.455049906
4127	1.454807271
4128	1.454671303
4129	1.454591654
4130	1.454542978
4131	1.454495438
4132	1.454323301
4133	1.454236576
4134	1.45405085
4135	1.453904441
4136	1.453848098
4137	1.453742238
4138	1.453677689
4139	1.453538075
4140	1.453435524
4141	1.453404953
4142	1.453359436
4143	1.45327527
4144	1.453242128
4145	1.453138867
4146	1.452994726
4147	1.45292188
4148	1.452786848
4149	1.452640587
4150	1.452376604
4151	1.452179008
4152	1.451998858
4153	1.451899225
4154	1.451718903
4155	1.451489326
4156	1.451398552
4157	1.451231422
4158	1.451081409
4159	1.450896316
4160	1.450732057
4161	1.450692409
4162	1.450565454
4163	1.450410371
4164	1.450278334
4165	1.450212495
4166	1.450130657
4167	1.449846746
4168	1.449582424
4169	1.449402126
4170	1.449276425
4171	1.449173845
4172	1.449049178
4173	1.44895055
4174	1.448710134
4175	1.448525954
4176	1.448326255
4177	1.448216805
4178	1.448196425
4179	1.447927839
4180	1.44787566
4181	1.447804535
4182	1.447751299
4183	1.447472615
4184	1.447367083
4185	1.447199625
4186	1.446999158
4187	1.446838837
4188	1.446733381
4189	1.446490398
4190	1.446426144
4191	1.446368192
4192	1.446128327
4193	1.445938847
4194	1.445865613
4195	1.445766171
4196	1.445735504
4197	1.445427862
4198	1.445296157
4199	1.445173065
4200	1.444963031
4201	1.444774994
4202	1.444705502
4203	1.444671418
4204	1.444427056
4205	1.444253131
4206	1.444189836
4207	1.444138517
4208	1.444008183
4209	1.443791417
4210	1.443522422
4211	1.443414343
4212	1.443311291
4213	1.44317435
4214	1.443056346
4215	1.442933758
4216	1.442878882
4217	1.44272619
4218	1.442465886
4219	1.44239986
4220	1.442325551
4221	1.442089324
4222	1.442056836
4223	1.441881123
4224	1.441782555
4225	1.44172818
4226	1.44169964
4227	1.441593749
4228	1.441489396
4229	1.441343528
4230	1.441261994
4231	1.441197046
4232	1.441054255
4233	1.440962501
4234	1.440837699
4235	1.44074423
4236	1.440610977
4237	1.440369514
4238	1.440266204
4239	1.440050962
4240	1.439994264
4241	1.439915874
4242	1.439798824
4243	1.439685107
4244	1.439530482
4245	1.43945771
4246	1.439394659
4247	1.439253651
4248	1.439185121
4249	1.439115908
4250	1.439104664
4251	1.439060258
4252	1.43890192
4253	1.438690711
4254	1.438598523
4255	1.438336836
4256	1.438105555
4257	1.437794919
4258	1.437561814
4259	1.437297821
4260	1.43715193
4261	1.437025995
4262	1.436841194
4263	1.436747274
4264	1.436528373
4265	1.436381945
4266	1.436269106
4267	1.436127666
4268	1.436014747
4269	1.435985911
4270	1.43581644
4271	1.435772786
4272	1.435510851
4273	1.435306486
4274	1.435212626
4275	1.435126643
4276	1.435111161
4277	1.435045459
4278	1.434949134
4279	1.434822245
4280	1.434571076
4281	1.434339048
4282	1.434180312
4283	1.43407497
4284	1.433966924
4285	1.433839849
4286	1.433696943
4287	1.433633469
4288	1.433348859
4289	1.4332577
4290	1.433116358
4291	1.433044014
4292	1.432956437
4293	1.43288486
4294	1.432661974
4295	1.432551733
4296	1.432446588
4297	1.432343697
4298	1.432118787
4299	1.431995251
4300	1.431834377
4301	1.431507069
4302	1.431369707
4303	1.431268046
4304	1.430999801
4305	1.430944605
4306	1.430772626
4307	1.430738997
4308	1.430564919
4309	1.430499834
4310	1.430278947
4311	1.430170168
4312	1.430144804
4313	1.430085461
4314	1.42997807
4315	1.429883179
4316	1.429544696
4317	1.429406508
4318	1.429280022
4319	1.429147803
4320	1.429054182
4321	1.428993275
4322	1.428890121
4323	1.428733738
4324	1.428687744
4325	1.428592665
4326	1.42850633
4327	1.428353186
4328	1.428232698
4329	1.428086779
4330	1.427993859
4331	1.427871909
4332	1.427609466
4333	1.427476378
4334	1.427312865
4335	1.427261348
4336	1.427057672
4337	1.426959105
4338	1.426895504
4339	1.42677788
4340	1.426720955
4341	1.426660462
4342	1.426438919
4343	1.426371192
4344	1.426286181
4345	1.426247754
4346	1.426130443
4347	1.426040979
4348	1.425909722
4349	1.425858539
4350	1.425756599
4351	1.425565774
4352	1.425434717
4353	1.425322818
4354	1.425269803
4355	1.425239906
4356	1.425084527
4357	1.424850517
4358	1.424727883
4359	1.424528787
4360	1.424437547
4361	1.424358776
4362	1.424190055
4363	1.424134746
4364	1.423944107
4365	1.423867947
4366	1.423778648
4367	1.423499878
4368	1.423449483
4369	1.423297924
4370	1.423227907
4371	1.42314973
4372	1.422993258
4373	1.422824433
4374	1.422685723
4375	1.422423666
4376	1.422317181
4377	1.422204093
4378	1.422156927
4379	1.421948497
4380	1.42187959
4381	1.421730067
4382	1.421537204
4383	1.421415198
4384	1.421273866
4385	1.421154097
4386	1.420976777
4387	1.420905251
4388	1.420766869
4389	1.420644395
4390	1.42034776
4391	1.420068014
4392	1.419939908
4393	1.419790755
4394	1.419591805
4395	1.419475971
4396	1.419380934
4397	1.41919139
4398	1.41896599
4399	1.418897367
4400	1.418885982
4401	1.418764876
4402	1.418677806
4403	1.418656787
4404	1.418608914
4405	1.418474976
4406	1.418320118
4407	1.41809385
4408	1.418027934
4409	1.417924943
4410	1.417774859
4411	1.41753678
4412	1.417451293
4413	1.417392767
4414	1.417223101
4415	1.417047419
4416	1.417001368
4417	1.416753407
4418	1.416709098
4419	1.416604861
4420	1.416540476
4421	1.41644291
4422	1.416387379
4423	1.416324001
4424	1.416137806
4425	1.415964364
4426	1.415845692
4427	1.415759327
4428	1.415682977
4429	1.415574619
4430	1.415506918
4431	1.415328124
4432	1.415178937
4433	1.414996069
4434	1.41491107
4435	1.414816987
4436	1.414722788
4437	1.414619622
4438	1.41438141
4439	1.414178535
4440	1.414103041
4441	1.414039933
4442	1.413948639
4443	1.413814367
4444	1.413671743
4445	1.413572798
4446	1.413425783
4447	1.413290567
4448	1.413259094
4449	1.413138831
4450	1.413025528
4451	1.412811674
4452	1.412665663
4453	1.412601717
4454	1.412271012
4455	1.412152016
4456	1.41202005
4457	1.411885434
4458	1.411798464
4459	1.411764073
4460	1.411667732
4461	1.411588446
4462	1.411530014
4463	1.411449493
4464	1.411352746
4465	1.411139198
4466	1.411104269
4467	1.411061232
4468	1.410936755
4469	1.410824407
4470	1.410765203
4471	1.410542312
4472	1.41040483
4473	1.410162996
4474	1.410037343
4475	1.409858331
4476	1.409713255
4477	1.409697331
4478	1.409487767
4479	1.409341713
4480	1.409264338
4481	1.409094337
4482	1.408967815
4483	1.408824184
4484	1.408575062
4485	1.408360557
4486	1.408236466
4487	1.408123804
4488	1.407965537
4489	1.407748414
4490	1.40771708
4491	1.407607717
4492	1.407367718
4493	1.407257203
4494	1.407098755
4495	1.40682487
4496	1.406619657
4497	1.406375552
4498	1.406224771
4499	1.40606701
4500	1.405775831
4501	1.405526459
4502	1.405414479
4503	1.405397
4504	1.405322724
4505	1.405247862
4506	1.405161709
4507	1.405056906
4508	1.404965099
4509	1.404664418
4510	1.404557575
4511	1.404452339
4512	1.404259652
4513	1.404128635
4514	1.404076336
4515	1.403942362
4516	1.403872473
4517	1.403818841
4518	1.403674135
4519	1.40361466
4520	1.403378185
4521	1.403301184
4522	1.403265612
4523	1.403233226
4524	1.403170533
4525	1.403092408
4526	1.402829517
4527	1.402739263
4528	1.402683267
4529	1.402599699
4530	1.402487158
4531	1.402369401
4532	1.402294401
4533	1.402190435
4534	1.402040213
4535	1.401924233
4536	1.401811427
4537	1.401656794
4538	1.401472694
4539	1.401365142
4540	1.401239918
4541	1.401174141
4542	1.40104845
4543	1.400944992
4544	1.400833749
4545	1.400721467
4546	1.400627377
4547	1.40056293
4548	1.400500266
4549	1.400462516
4550	1.400217576
4551	1.400165928
4552	1.400062924
4553	1.399990251
4554	1.39996362
4555	1.399887532
4556	1.399666657
4557	1.399522964
4558	1.39942123
4559	1.399390807
4560	1.399275176
4561	1.399140468
4562	1.398944878
4563	1.398860538
4564	1.398780597
4565	1.398630572
4566	1.398508542
4567	1.398491031
4568	1.398426149
4569	1.398371006
4570	1.39822308
4571	1.398098706
4572	1.398011445
4573	1.397899509
4574	1.397838625
4575	1.397811287
4576	1.397694784
4577	1.3974728
4578	1.39736286
4579	1.397197105
4580	1.397065185
4581	1.396899461
4582	1.396810772
4583	1.396742082
4584	1.39671158
4585	1.396504815
4586	1.396365567
4587	1.39609614
4588	1.396047179
4589	1.395931067
4590	1.395828244
4591	1.3956967
4592	1.395429512
4593	1.395363873
4594	1.395276306
4595	1.395115609
4596	1.394953012
4597	1.394880735
4598	1.394811908
4599	1.394806032
4600	1.39477916
4601	1.394679662
4602	1.39461345
4603	1.394516661
4604	1.394381887
4605	1.394199129
4606	1.394106548
4607	1.394053919
4608	1.393861663
4609	1.393703666
4610	1.393507019
4611	1.393448307
4612	1.393253082
4613	1.393157247
4614	1.392896002
4615	1.392745862
4616	1.392527898
4617	1.39244395
4618	1.392378771
4619	1.392342718
4620	1.392207705
4621	1.392182575
4622	1.392131019
4623	1.392059901
4624	1.392024196
4625	1.391962912
4626	1.391890647
4627	1.391760597
4628	1.391664734
4629	1.391579195
4630	1.391545054
4631	1.391522933
4632	1.391337822
4633	1.391239902
4634	1.391191641
4635	1.391081645
4636	1.390953366
4637	1.390906595
4638	1.390666686
4639	1.390586044
4640	1.390439498
4641	1.390387551
4642	1.390344198
4643	1.390270793
4644	1.390140658
4645	1.389968211
4646	1.389876564
4647	1.389687845
4648	1.389608995
4649	1.389572266
4650	1.389468019
4651	1.389423785
4652	1.389261834
4653	1.389231612
4654	1.389087255
4655	1.38907039
4656	1.389052016
4657	1.388948662
4658	1.388878648
4659	1.388764926
4660	1.388731569
4661	1.388572048
4662	1.388520238
4663	1.38836564
4664	1.388313705
4665	1.388175978
4666	1.387996423
4667	1.387939496
4668	1.387756159
4669	1.387649275
4670	1.387522548
4671	1.387352813
4672	1.387189456
4673	1.387087879
4674	1.386906116
4675	1.386774309
4676	1.386700292
4677	1.386405141
4678	1.386214573
4679	1.386026865
4680	1.3858983
4681	1.38576883
4682	1.38573916
4683	1.385699229
4684	1.385566023
4685	1.385436177
4686	1.385327125
4687	1.385240601
4688	1.385109198
4689	1.38505403
4690	1.38500463
4691	1.384812931
4692	1.384760817
4693	1.384605453
4694	1.384526443
4695	1.38445344
4696	1.384199142
4697	1.384186091
4698	1.384074976
4699	1.383938495
4700	1.383732993
4701	1.383567214
4702	1.383541651
4703	1.383410311
4704	1.383378926
4705	1.383270549
4706	1.383200338
4707	1.38312715
4708	1.383093479
4709	1.382875332
4710	1.382719977
4711	1.382605195
4712	1.38255149
4713	1.382480264
4714	1.382301325
4715	1.382170227
4716	1.38215409
4717	1.381879441
4718	1.381830812
4719	1.381705907
4720	1.381524609
4721	1.381393406
4722	1.381303457
4723	1.381194543
4724	1.381082974
4725	1.381001476
4726	1.38091305
4727	1.380767915
4728	1.380691364
4729	1.380554084
4730	1.380427272
4731	1.380362856
4732	1.380189589
4733	1.380041374
4734	1.37995557
4735	1.379864687
4736	1.379712455
4737	1.379623052
4738	1.37949175
4739	1.37941593
4740	1.379297072
4741	1.379221473
4742	1.378961153
4743	1.378922569
4744	1.378745462
4745	1.378620856
4746	1.378404331
4747	1.378277244
4748	1.378166339
4749	1.37809423
4750	1.377995376
4751	1.377887647
4752	1.377776863
4753	1.377670057
4754	1.377471047
4755	1.377404317
4756	1.377339983
4757	1.377292649
4758	1.377259414
4759	1.377230999
4760	1.377039623
4761	1.377014311
4762	1.37691534
4763	1.376817244
4764	1.376688389
4765	1.376634039
4766	1.37652725
4767	1.376459946
4768	1.376356159
4769	1.376266237
4770	1.376226483
4771	1.376111121
4772	1.375933096
4773	1.375809624
